Comment,,,,,,,
Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume
1628890080000,13/08/2021 21:28,ETHUSD,3285.29,3291.22,3285.58,3291.22,12.15753774
1628889780000,13/08/2021 21:23,ETHUSD,3288,3285.38,3282.69,3285.29,6.40118379
1628889600000,13/08/2021 21:20,ETHUSD,3290.93,3288.14,3288,3288,12.142966
1628889300000,13/08/2021 21:15,ETHUSD,3293.38,3298.11,3289.83,3290.93,12.489091
1628889120000,13/08/2021 21:12,ETHUSD,3282.7,3294.97,3285.38,3293.38,39.491892
1628888820000,13/08/2021 21:07,ETHUSD,3278.7,3282.7,3279.86,3282.7,1.44391488
1628888640000,13/08/2021 21:04,ETHUSD,3283.37,3280.87,3277.47,3278.7,77.484666
1628888340000,13/08/2021 20:59,ETHUSD,3277.69,3283.37,3279.07,3283.37,9.3812759
1628888160000,13/08/2021 20:56,ETHUSD,3277.3,3277.69,3277.09,3277.69,2.491635
1628887860000,13/08/2021 20:51,ETHUSD,3273.37,3278.91,3277.3,3277.3,9.086776
1628887680000,13/08/2021 20:48,ETHUSD,3272.27,3273.37,3266.99,3273.37,15.05017654
1628887380000,13/08/2021 20:43,ETHUSD,3273.54,3276.36,3272.27,3272.27,14.67106467
1628887200000,13/08/2021 20:40,ETHUSD,3264.94,3273.54,3271.02,3273.54,4.824962
1628886900000,13/08/2021 20:35,ETHUSD,3274.27,3266.21,3260,3264.94,25.301924
1628886720000,13/08/2021 20:32,ETHUSD,3279.19,3274.27,3269.24,3274.27,33.871159
1628886420000,13/08/2021 20:27,ETHUSD,3277.1,3282.29,3276.56,3279.19,1.96851889
1628886240000,13/08/2021 20:24,ETHUSD,3272.64,3282.44,3277.1,3277.1,11.45107939
1628885940000,13/08/2021 20:19,ETHUSD,3292.6,3278.7,3272.63,3272.64,2.50544
1628885760000,13/08/2021 20:16,ETHUSD,3275.11,3295,3283.8,3292.6,37.67069444
1628885460000,13/08/2021 20:11,ETHUSD,3274.54,3279.98,3273.25,3275.11,11.213669
1628885280000,13/08/2021 20:08,ETHUSD,3228.12,3279,3272.45,3274.54,132.5236092
1628884980000,13/08/2021 20:03,ETHUSD,3219.53,3228.82,3224.99,3228.12,12.33089494
1628884800000,13/08/2021 20:00,ETHUSD,3221.58,3226.2,3219.53,3219.53,36.723309
1628884500000,13/08/2021 19:55,ETHUSD,3222.39,3221.97,3219.89,3221.58,0.514558
1628884320000,13/08/2021 19:52,ETHUSD,3223.09,3222.43,3220.96,3222.39,5.377135
1628884020000,13/08/2021 19:47,ETHUSD,3218.7,3223.62,3221.82,3223.09,0.202215
1628883840000,13/08/2021 19:44,ETHUSD,3216.82,3219.19,3218.7,3218.7,0.1332
1628883540000,13/08/2021 19:39,ETHUSD,3218.88,3216.82,3216.41,3216.82,0.002787
1628883360000,13/08/2021 19:36,ETHUSD,3220.73,3219.82,3218.67,3218.88,0.153876
1628883060000,13/08/2021 19:31,ETHUSD,3217,3220.73,3218,3220.73,8.528891
1628882880000,13/08/2021 19:28,ETHUSD,3229.3,3217.15,3215.81,3217,36.36555849
1628882580000,13/08/2021 19:23,ETHUSD,3233.3,3230,3227.68,3229.3,64.303551
1628882400000,13/08/2021 19:20,ETHUSD,3229.39,3233.3,3231.89,3233.3,0.62137
1628882100000,13/08/2021 19:15,ETHUSD,3231.54,3229.94,3227.94,3229.39,0.13013237
1628881920000,13/08/2021 19:12,ETHUSD,3226.18,3231.88,3228.52,3231.54,17.914312
1628881620000,13/08/2021 19:07,ETHUSD,3231.88,3228.62,3226.18,3226.18,0.306639
1628881440000,13/08/2021 19:04,ETHUSD,3229,3231.88,3226.35,3231.88,1.13659
1628881140000,13/08/2021 18:59,ETHUSD,3229.83,3229,3227.73,3229,5.775216
1628880960000,13/08/2021 18:56,ETHUSD,3224.9,3229.83,3226.75,3229.83,8.193225
1628880660000,13/08/2021 18:51,ETHUSD,3228,3224.9,3220.91,3224.9,25.356824
1628880480000,13/08/2021 18:48,ETHUSD,3230.29,3228,3226.77,3228,0.760872
1628880180000,13/08/2021 18:43,ETHUSD,3229.15,3230.98,3224.7,3230.29,0.303862
1628880000000,13/08/2021 18:40,ETHUSD,3228.42,3230.49,3227.75,3229.15,2.91977019
1628879700000,13/08/2021 18:35,ETHUSD,3230.52,3232.6,3228.42,3228.42,1.110938
1628879520000,13/08/2021 18:32,ETHUSD,3235.57,3234.5,3230.52,3230.52,1.69538342
1628879220000,13/08/2021 18:27,ETHUSD,3233.92,3235.57,3234.62,3235.57,0.003
1628879040000,13/08/2021 18:24,ETHUSD,3227.93,3233.92,3232.11,3233.92,0.014238
1628878740000,13/08/2021 18:19,ETHUSD,3234.04,3240.17,3227.42,3227.93,216.842282
1628878560000,13/08/2021 18:16,ETHUSD,3228,3234.04,3232.97,3234.04,13.439585
1628878260000,13/08/2021 18:11,ETHUSD,3229.99,3229.66,3227.89,3228,5.353392
1628878080000,13/08/2021 18:08,ETHUSD,3224.78,3230.48,3228.52,3229.99,0.65609
1628877780000,13/08/2021 18:03,ETHUSD,3228.57,3226.12,3222.09,3224.78,1.711233
1628877600000,13/08/2021 18:00,ETHUSD,3238.47,3233.56,3228.57,3228.57,10.278526
1628877300000,13/08/2021 17:55,ETHUSD,3244.57,3243.5,3238.47,3238.47,3.363554
1628877120000,13/08/2021 17:52,ETHUSD,3234.05,3244.57,3239.37,3244.57,47.96599
1628876820000,13/08/2021 17:47,ETHUSD,3232.76,3237.88,3233.21,3234.05,1.80834792
1628876640000,13/08/2021 17:44,ETHUSD,3230.19,3232.77,3231.13,3232.76,8.648952
1628876340000,13/08/2021 17:39,ETHUSD,3227.66,3231.55,3228.39,3230.19,16.55063588
1628876160000,13/08/2021 17:36,ETHUSD,3235.44,3231.27,3227.66,3227.66,0.208301
1628875860000,13/08/2021 17:31,ETHUSD,3229.08,3235.44,3230.92,3235.44,0.303953
1628875680000,13/08/2021 17:28,ETHUSD,3223,3229.85,3227.79,3229.08,5.76955159
1628875380000,13/08/2021 17:23,ETHUSD,3228,3224.51,3222.81,3223,10.730891
1628875200000,13/08/2021 17:20,ETHUSD,3225.92,3232.04,3228,3228,11.561001
1628874900000,13/08/2021 17:15,ETHUSD,3228.92,3226.36,3225.3,3225.92,0.267688
1628874720000,13/08/2021 17:12,ETHUSD,3228.3,3229.02,3226.61,3228.92,13.709097
1628874420000,13/08/2021 17:07,ETHUSD,3233,3230.4,3228.29,3228.3,0.419618
1628874240000,13/08/2021 17:04,ETHUSD,3242,3233,3232.12,3233,0.001181
1628873940000,13/08/2021 16:59,ETHUSD,3228.97,3242.13,3237.21,3242,155.699058
1628873760000,13/08/2021 16:56,ETHUSD,3219.72,3233.62,3228.97,3228.97,26.104502
1628873460000,13/08/2021 16:51,ETHUSD,3223.32,3221.46,3219.72,3219.72,0.425811
1628873280000,13/08/2021 16:48,ETHUSD,3222.08,3223.32,3217.23,3223.32,0.146737
1628872980000,13/08/2021 16:43,ETHUSD,3222.77,3222.08,3222.08,3222.08,0
1628872800000,13/08/2021 16:40,ETHUSD,3223.4,3223.83,3221.34,3222.77,0.18508698
1628872500000,13/08/2021 16:35,ETHUSD,3221.36,3223.4,3216.22,3223.4,2.232545
1628872320000,13/08/2021 16:32,ETHUSD,3226.49,3226.95,3217.9,3221.36,1.410503
1628872020000,13/08/2021 16:27,ETHUSD,3208.12,3226.49,3215.66,3226.49,0.61626261
1628871840000,13/08/2021 16:24,ETHUSD,3204.84,3210.93,3208.12,3208.12,0.120384
1628871540000,13/08/2021 16:19,ETHUSD,3207.66,3206.12,3202.73,3204.84,23.85866
1628871360000,13/08/2021 16:16,ETHUSD,3222.33,3216.09,3206.21,3207.66,1.036431
1628871060000,13/08/2021 16:11,ETHUSD,3222.16,3224.49,3220.65,3222.33,8.87033497
1628870880000,13/08/2021 16:08,ETHUSD,3226.53,3223,3220.41,3222.16,2.87592393
1628870580000,13/08/2021 16:03,ETHUSD,3217.13,3226.53,3222.75,3226.53,4.114073
1628870400000,13/08/2021 16:00,ETHUSD,3213.75,3220.44,3215.07,3217.13,9.195114
1628870100000,13/08/2021 15:55,ETHUSD,3204.36,3213.75,3204.89,3213.75,5.196512
1628869920000,13/08/2021 15:52,ETHUSD,3202.08,3204.45,3201.4,3204.36,2.092055
1628869620000,13/08/2021 15:47,ETHUSD,3190.52,3202.08,3197.29,3202.08,15.318225
1628869320000,13/08/2021 15:42,ETHUSD,3191.24,3191.22,3190.07,3190.52,9.539694
1628869140000,13/08/2021 15:39,ETHUSD,3188.37,3194.73,3189.97,3191.24,11.487192
1628868840000,13/08/2021 15:34,ETHUSD,3192.72,3194.45,3188.37,3188.37,13.710502
1628868660000,13/08/2021 15:31,ETHUSD,3199.09,3194.02,3190.25,3192.72,20.310146
1628868360000,13/08/2021 15:26,ETHUSD,3200.84,3199.77,3195,3199.09,14.234917
1628868180000,13/08/2021 15:23,ETHUSD,3194.55,3200.84,3197.41,3200.84,1.077951
1628867880000,13/08/2021 15:18,ETHUSD,3206.49,3196.18,3189.49,3194.55,28.13535321
1628867700000,13/08/2021 15:15,ETHUSD,3207.51,3212.77,3205.64,3206.49,0.961754
1628867400000,13/08/2021 15:10,ETHUSD,3208.42,3208.37,3204,3207.51,0.080026
1628867220000,13/08/2021 15:07,ETHUSD,3221.98,3215.53,3208.42,3208.42,0.90582325
1628866920000,13/08/2021 15:02,ETHUSD,3216.43,3224.98,3221.63,3221.98,6.207053
1628866740000,13/08/2021 14:59,ETHUSD,3215.17,3219.2,3216.41,3216.43,0.792712
1628866440000,13/08/2021 14:54,ETHUSD,3216.27,3216.67,3215.17,3215.17,8.820877
1628866260000,13/08/2021 14:51,ETHUSD,3219.24,3221.53,3216.27,3216.27,14.859129
1628865960000,13/08/2021 14:46,ETHUSD,3215.17,3219.97,3218.41,3219.24,5.166468
1628865780000,13/08/2021 14:43,ETHUSD,3206.55,3215.7,3214.26,3215.17,9.713859
1628865480000,13/08/2021 14:38,ETHUSD,3207.67,3213.28,3206.55,3206.55,30.237502
1628865300000,13/08/2021 14:35,ETHUSD,3222.87,3211.33,3207.67,3207.67,96.531321
1628865000000,13/08/2021 14:30,ETHUSD,3228.28,3228.87,3222.87,3222.87,18.856502
1628864820000,13/08/2021 14:27,ETHUSD,3234.87,3233.24,3228.28,3228.28,10.89394949
1628864520000,13/08/2021 14:22,ETHUSD,3232.1,3236.05,3234.7,3234.87,12.283589
1628864340000,13/08/2021 14:19,ETHUSD,3232.31,3232.1,3230.47,3232.1,0.440363
1628864040000,13/08/2021 14:14,ETHUSD,3236.37,3234.7,3230.73,3232.31,2.02181564
1628863860000,13/08/2021 14:11,ETHUSD,3244.67,3240.92,3236.37,3236.37,15.61483487
1628863560000,13/08/2021 14:06,ETHUSD,3241.48,3244.67,3238.65,3244.67,17.397849
1628863380000,13/08/2021 14:03,ETHUSD,3235.91,3241.48,3240.91,3241.48,14.524655
1628863080000,13/08/2021 13:58,ETHUSD,3240.33,3237.52,3235.91,3235.91,20.450948
1628862900000,13/08/2021 13:55,ETHUSD,3238.46,3240.62,3236.31,3240.33,16.061056
1628862600000,13/08/2021 13:50,ETHUSD,3236,3238.46,3237.2,3238.46,7.061639
1628862420000,13/08/2021 13:47,ETHUSD,3227.29,3236.65,3235.11,3236,43.981676
1628862120000,13/08/2021 13:42,ETHUSD,3228.73,3228.93,3227.29,3227.29,9.541402
1628861940000,13/08/2021 13:39,ETHUSD,3236.55,3230.36,3228.73,3228.73,8.651709
1628861640000,13/08/2021 13:34,ETHUSD,3239.87,3238.49,3236.38,3236.55,7.425516
1628861460000,13/08/2021 13:31,ETHUSD,3238.81,3243.32,3236.89,3239.87,66.19122
1628861160000,13/08/2021 13:26,ETHUSD,3241.55,3240.18,3237.33,3238.81,51.799515
1628860980000,13/08/2021 13:23,ETHUSD,3239.16,3242,3240.66,3241.55,26.39849471
1628860680000,13/08/2021 13:18,ETHUSD,3235.49,3239.37,3236.99,3239.16,42.115787
1628860500000,13/08/2021 13:15,ETHUSD,3227.91,3235.5,3233.18,3235.49,33.655186
1628860200000,13/08/2021 13:10,ETHUSD,3226.48,3227.91,3225.08,3227.91,8.80044
1628860020000,13/08/2021 13:07,ETHUSD,3234.97,3227.53,3226.47,3226.48,0.025954
1628859720000,13/08/2021 13:02,ETHUSD,3236.63,3235.5,3233.01,3234.97,1.360191
1628859540000,13/08/2021 12:59,ETHUSD,3239.11,3236.63,3235.43,3236.63,1.94615
1628859240000,13/08/2021 12:54,ETHUSD,3239,3239.11,3238.2,3239.11,0.293725
1628859060000,13/08/2021 12:51,ETHUSD,3242.45,3239.01,3236,3239,1.893621
1628858760000,13/08/2021 12:46,ETHUSD,3240,3244.28,3240.5,3242.45,0.315041
1628858580000,13/08/2021 12:43,ETHUSD,3238.13,3244.19,3240,3240,100.002311
1628858280000,13/08/2021 12:38,ETHUSD,3231.84,3243,3238.01,3238.13,3.396792
1628858100000,13/08/2021 12:35,ETHUSD,3234.96,3231.84,3230,3231.84,0.9746691
1628857800000,13/08/2021 12:30,ETHUSD,3232,3234.96,3234.96,3234.96,1.042912
1628857620000,13/08/2021 12:27,ETHUSD,3231.66,3232,3231.76,3232,0.025
1628857320000,13/08/2021 12:22,ETHUSD,3227.99,3231.92,3231.28,3231.66,0.354263
1628857140000,13/08/2021 12:19,ETHUSD,3228.05,3231.83,3227.81,3227.99,17.45771
1628856840000,13/08/2021 12:14,ETHUSD,3234.12,3233.17,3228.04,3228.05,37.118567
1628856660000,13/08/2021 12:11,ETHUSD,3225.98,3234.12,3230,3234.12,0.36479509
1628856360000,13/08/2021 12:06,ETHUSD,3219.98,3225.98,3220.03,3225.98,8.74027951
1628856180000,13/08/2021 12:03,ETHUSD,3227,3221.06,3219.77,3219.98,0.189192
1628855880000,13/08/2021 11:58,ETHUSD,3230.68,3229.77,3226.84,3227,69.969446
1628855700000,13/08/2021 11:55,ETHUSD,3230.12,3230.68,3230.56,3230.68,8.567829
1628855400000,13/08/2021 11:50,ETHUSD,3230.28,3235.1,3229.26,3230.12,9.29955765
1628855220000,13/08/2021 11:47,ETHUSD,3243.32,3230.7,3227.74,3230.28,6.351378
1628854920000,13/08/2021 11:42,ETHUSD,3244.6,3246.84,3243.32,3243.32,40.313243
1628854740000,13/08/2021 11:39,ETHUSD,3243.99,3244.6,3243.87,3244.6,2.31745992
1628854440000,13/08/2021 11:34,ETHUSD,3244.11,3244.81,3243.99,3243.99,8.484664
1628854260000,13/08/2021 11:31,ETHUSD,3245.32,3244.39,3239.58,3244.11,12.811145
1628853960000,13/08/2021 11:26,ETHUSD,3250.18,3245.32,3245.15,3245.32,1.04475098
1628853780000,13/08/2021 11:23,ETHUSD,3242.86,3250.18,3249.59,3250.18,3.75736344
1628853480000,13/08/2021 11:18,ETHUSD,3249.09,3245.67,3241.21,3242.86,3.450697
1628853300000,13/08/2021 11:15,ETHUSD,3249.83,3249.44,3246.88,3249.09,26.257223
1628853000000,13/08/2021 11:10,ETHUSD,3244.23,3249.96,3246.72,3249.83,4.117661
1628852820000,13/08/2021 11:07,ETHUSD,3244.79,3244.65,3244.23,3244.23,0.03
1628852520000,13/08/2021 11:02,ETHUSD,3239.61,3244.79,3241.28,3244.79,100.4719865
1628852340000,13/08/2021 10:59,ETHUSD,3236.3,3239.68,3239.61,3239.61,0.097394
1628852040000,13/08/2021 10:54,ETHUSD,3241.64,3236.77,3236.3,3236.3,18.454968
1628851860000,13/08/2021 10:51,ETHUSD,3243.58,3244.62,3241.64,3241.64,0.031
1628851560000,13/08/2021 10:46,ETHUSD,3248.48,3245,3243.58,3243.58,0.075543
1628851380000,13/08/2021 10:43,ETHUSD,3252.81,3248.48,3248.48,3248.48,0
1628851080000,13/08/2021 10:38,ETHUSD,3250.44,3254.46,3250.93,3252.81,18.16867422
1628850900000,13/08/2021 10:35,ETHUSD,3245.16,3250.44,3248.61,3250.44,0.008672
1628850600000,13/08/2021 10:30,ETHUSD,3252.16,3251.28,3245,3245.16,1.09676
1628850420000,13/08/2021 10:27,ETHUSD,3250,3254.25,3249.75,3252.16,0.508234
1628850120000,13/08/2021 10:22,ETHUSD,3238.17,3251.33,3249.53,3250,89.063377
1628849940000,13/08/2021 10:19,ETHUSD,3237.85,3244.34,3238.17,3238.17,3.682792
1628849640000,13/08/2021 10:14,ETHUSD,3235.24,3239.46,3237.85,3237.85,4.172118
1628849460000,13/08/2021 10:11,ETHUSD,3234.33,3235.24,3231.89,3235.24,0.151487
1628849160000,13/08/2021 10:06,ETHUSD,3234.37,3237.35,3232.95,3234.33,13.813292
1628848980000,13/08/2021 10:03,ETHUSD,3225.15,3238,3234.36,3234.37,8.723393
1628848680000,13/08/2021 9:58,ETHUSD,3226.95,3229.93,3225.15,3225.15,0.61139
1628848500000,13/08/2021 9:55,ETHUSD,3237.66,3226.95,3223.88,3226.95,5.682904
1628848200000,13/08/2021 9:50,ETHUSD,3240,3237.66,3237.66,3237.66,0
1628848020000,13/08/2021 9:47,ETHUSD,3232.46,3240,3239.05,3240,1.508754
1628847720000,13/08/2021 9:42,ETHUSD,3229.27,3232.46,3230.73,3232.46,1.766933
1628847540000,13/08/2021 9:39,ETHUSD,3231.77,3231.52,3229.27,3229.27,3.317155
1628847240000,13/08/2021 9:34,ETHUSD,3239.88,3241.28,3231.77,3231.77,11.676798
1628847060000,13/08/2021 9:31,ETHUSD,3236.04,3239.88,3235.68,3239.88,0.302646
1628846760000,13/08/2021 9:26,ETHUSD,3230.52,3236.04,3236.04,3236.04,0
1628846580000,13/08/2021 9:23,ETHUSD,3237.19,3230.52,3230.52,3230.52,0
1628846280000,13/08/2021 9:18,ETHUSD,3242.45,3237.19,3232.52,3237.19,20.512291
1628846100000,13/08/2021 9:15,ETHUSD,3248.65,3243.5,3242.45,3242.45,0.008595
1628845800000,13/08/2021 9:10,ETHUSD,3247.53,3248.65,3246.64,3248.65,0.089017
1628845620000,13/08/2021 9:07,ETHUSD,3243.36,3249.76,3240.8,3247.53,15.600836
1628845320000,13/08/2021 9:02,ETHUSD,3233.99,3243.53,3243.36,3243.36,0.00929
1628845140000,13/08/2021 8:59,ETHUSD,3235.4,3233.99,3231.43,3233.99,4.365772
1628844840000,13/08/2021 8:54,ETHUSD,3244.28,3235.4,3232.25,3235.4,0.029836
1628844660000,13/08/2021 8:51,ETHUSD,3243.58,3244.28,3242.84,3244.28,0.02784
1628844360000,13/08/2021 8:46,ETHUSD,3239.59,3243.83,3243.58,3243.58,0.788
1628844180000,13/08/2021 8:43,ETHUSD,3240.1,3242.72,3239.59,3239.59,0.032
1628843880000,13/08/2021 8:38,ETHUSD,3236.98,3241.19,3240.1,3240.1,0.49247
1628843700000,13/08/2021 8:35,ETHUSD,3229,3236.98,3233.16,3236.98,26.335822
1628843400000,13/08/2021 8:30,ETHUSD,3232.95,3229.19,3229,3229,0.452235
1628843220000,13/08/2021 8:27,ETHUSD,3223.65,3232.95,3232.95,3232.95,0.262917
1628842920000,13/08/2021 8:22,ETHUSD,3230.49,3224.59,3222.13,3223.65,1.06028
1628842740000,13/08/2021 8:19,ETHUSD,3234.67,3235.81,3230.49,3230.49,17.157592
1628842440000,13/08/2021 8:14,ETHUSD,3243.1,3240.58,3234.67,3234.67,29.201032
1628842260000,13/08/2021 8:11,ETHUSD,3247.02,3246.21,3241.78,3243.1,54.636548
1628841960000,13/08/2021 8:06,ETHUSD,3242.69,3249.3,3246.31,3247.02,10.32226997
1628841780000,13/08/2021 8:03,ETHUSD,3226.05,3245.95,3230.35,3242.69,64.854311
1628841480000,13/08/2021 7:58,ETHUSD,3228.37,3233.87,3226.05,3226.05,12.299939
1628841300000,13/08/2021 7:55,ETHUSD,3226.53,3228.75,3226.93,3228.37,18.11
1628841000000,13/08/2021 7:50,ETHUSD,3219.95,3230.6,3226.05,3226.53,34.450424
1628840820000,13/08/2021 7:47,ETHUSD,3210.07,3219.95,3216.09,3219.95,0.152207
1628840520000,13/08/2021 7:42,ETHUSD,3213.64,3210.07,3210.07,3210.07,0
1628840340000,13/08/2021 7:39,ETHUSD,3203.5,3213.67,3211.66,3213.64,6.537498
1628840040000,13/08/2021 7:34,ETHUSD,3217.18,3206.12,3202.85,3203.5,45.722324
1628839860000,13/08/2021 7:31,ETHUSD,3213.57,3219.55,3213.26,3217.18,13.616216
1628839560000,13/08/2021 7:26,ETHUSD,3211.8,3217.57,3213.21,3213.57,6.732016
1628839380000,13/08/2021 7:23,ETHUSD,3204.75,3217.62,3211.8,3211.8,2.706541
1628839080000,13/08/2021 7:18,ETHUSD,3205,3206.27,3201.71,3204.75,2.264295
1628838900000,13/08/2021 7:15,ETHUSD,3211,3205,3203.64,3205,5
1628838600000,13/08/2021 7:10,ETHUSD,3202.5,3211,3209.41,3211,17.539014
1628838420000,13/08/2021 7:07,ETHUSD,3202.11,3204.02,3201.44,3202.5,1.509414
1628838120000,13/08/2021 7:02,ETHUSD,3186.91,3202.11,3199.98,3202.11,0.014918
1628837940000,13/08/2021 6:59,ETHUSD,3173.95,3187.66,3184.54,3186.91,0.469174
1628837640000,13/08/2021 6:54,ETHUSD,3180.19,3173.95,3173.95,3173.95,0
1628837460000,13/08/2021 6:51,ETHUSD,3177.48,3180.19,3180.19,3180.19,0
1628837160000,13/08/2021 6:46,ETHUSD,3181.04,3181.36,3177.48,3177.48,0.042931
1628836980000,13/08/2021 6:43,ETHUSD,3166.89,3182.73,3167.55,3181.04,44.422364
1628836680000,13/08/2021 6:38,ETHUSD,3165.33,3166.89,3159.84,3166.89,0.001
1628836500000,13/08/2021 6:35,ETHUSD,3147.63,3165.96,3164.45,3165.33,0.01511029
1628836200000,13/08/2021 6:30,ETHUSD,3145.94,3154.29,3147.46,3147.63,26.321943
1628836020000,13/08/2021 6:27,ETHUSD,3143.39,3145.94,3143.18,3145.94,0.336398
1628835720000,13/08/2021 6:22,ETHUSD,3131.8,3144.07,3136.63,3143.39,4.592406
1628835540000,13/08/2021 6:19,ETHUSD,3121,3131.8,3126.77,3131.8,7.821581
1628835240000,13/08/2021 6:14,ETHUSD,3122.98,3122.83,3121,3121,100.071745
1628835060000,13/08/2021 6:11,ETHUSD,3124.18,3124.11,3122.21,3122.98,0.409481
1628834760000,13/08/2021 6:06,ETHUSD,3129.62,3125.96,3123.69,3124.18,0.836358
1628834580000,13/08/2021 6:03,ETHUSD,3130.57,3131.53,3129.38,3129.62,6.70701067
1628834280000,13/08/2021 5:58,ETHUSD,3132.43,3133.45,3130.57,3130.57,0.257504
1628834100000,13/08/2021 5:55,ETHUSD,3140.7,3134.85,3132.12,3132.43,10.313375
1628833800000,13/08/2021 5:50,ETHUSD,3141,3142.86,3140.7,3140.7,8.625004
1628833620000,13/08/2021 5:47,ETHUSD,3143.75,3144.05,3141,3141,1.349059
1628833320000,13/08/2021 5:42,ETHUSD,3144.45,3144.8,3143.75,3143.75,8.859766
1628833140000,13/08/2021 5:39,ETHUSD,3130.07,3144.46,3138,3144.45,4.76885
1628832840000,13/08/2021 5:34,ETHUSD,3129.08,3131.5,3129.36,3130.07,0.041934
1628832660000,13/08/2021 5:31,ETHUSD,3126.62,3129.08,3125.9,3129.08,0.518902
1628832360000,13/08/2021 5:26,ETHUSD,3122.45,3126.62,3126.06,3126.62,5.813039
1628832180000,13/08/2021 5:23,ETHUSD,3118.01,3122.96,3121.86,3122.45,1.59740534
1628831880000,13/08/2021 5:18,ETHUSD,3120.4,3120.95,3118.01,3118.01,0.253625
1628831700000,13/08/2021 5:15,ETHUSD,3124.11,3120.4,3114.07,3120.4,0.807624
1628831400000,13/08/2021 5:10,ETHUSD,3122.44,3124.51,3123.06,3124.11,1.158479
1628831220000,13/08/2021 5:07,ETHUSD,3122.45,3122.44,3120.96,3122.44,17.219256
1628830920000,13/08/2021 5:02,ETHUSD,3123.56,3122.82,3122.45,3122.45,0.99663029
1628830740000,13/08/2021 4:59,ETHUSD,3121.17,3127.7,3123.56,3123.56,3.301692
